pega_customer_id^|^pega_related_customer_id^|^cust_rel_cd^|^related_person_id^|^related_household_id^|^related_cust_type_cd^|^related_cust_num^|^subscr_market_cd^|^related_subscr_num^|^subscr_first_ind^|^subscr_valid_from_dt^|^subscr_valid_until_dt
45189676^|^45189676^|^samehousehold^|^632^|^630^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235152^|^1^|^20171103^|^20170427
45189677^|^45189677^|^sameperson^|^633^|^631^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235153^|^1^|^20171120^|^20170128
45189678^|^45189678^|^relatedban^|^634^|^632^|^dlscust^|^324234234^|^mmc^|^gsm1721235154^|^0^|^20170215^|^20170503
45189679^|^45189679^|^relatedban^|^635^|^633^|^mobcust^|^324234234^|^mmc^|^gsm1721235155^|^0^|^20171105^|^20170106
45189680^|^45189680^|^sameperson^|^636^|^634^|^cabcust^|^324234234^|^mmc^|^gsm1721235156^|^1^|^20170313^|^20170609
45189681^|^45189681^|^relatedban^|^637^|^635^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235157^|^0^|^20170807^|^20170124
45189682^|^45189682^|^relatedban^|^638^|^636^|^mobcust^|^324234234^|^mmc^|^gsm1721235158^|^0^|^20170522^|^20170615
45189683^|^45189683^|^sameperson^|^639^|^637^|^cabcust^|^324234234^|^mmc^|^gsm1721235159^|^1^|^20170923^|^20170118
45189684^|^45189684^|^samehousehold^|^640^|^638^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235160^|^1^|^20170629^|^20170521
45189685^|^45189685^|^relatedban^|^641^|^639^|^cabcust^|^324234234^|^mmc^|^gsm1721235161^|^0^|^20170731^|^20170319
45189686^|^45189686^|^relatedban^|^642^|^640^|^dlscust^|^324234234^|^mmc^|^gsm1721235162^|^1^|^20170219^|^20171124
45189687^|^45189687^|^samehousehold^|^643^|^641^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235163^|^0^|^20170510^|^20171026
45189688^|^45189688^|^samehousehold^|^644^|^642^|^cabcust^|^324234234^|^mmc^|^gsm1721235164^|^0^|^20170402^|^20171120
45189689^|^45189689^|^relatedban^|^645^|^643^|^cabcust^|^324234234^|^mmc^|^gsm1721235165^|^0^|^20170529^|^20170326
45189690^|^45189690^|^sameperson^|^646^|^644^|^cabcust^|^324234234^|^mmc^|^gsm1721235166^|^0^|^20170221^|^20171216
45189691^|^45189691^|^relatedban^|^647^|^645^|^dlscust^|^324234234^|^mmc^|^gsm1721235167^|^0^|^20170423^|^20171113
45189692^|^45189692^|^relatedban^|^648^|^646^|^dlscust^|^324234234^|^mmc^|^gsm1721235168^|^0^|^20171210^|^20171223
45189693^|^45189693^|^samehousehold^|^649^|^647^|^cabcust^|^324234234^|^mmc^|^gsm1721235169^|^1^|^20170221^|^20170611
45189694^|^45189694^|^samehousehold^|^650^|^648^|^mobcust^|^324234234^|^mmc^|^gsm1721235170^|^0^|^20171118^|^20170616
45189695^|^45189695^|^relatedban^|^651^|^649^|^mobcust^|^324234234^|^mmc^|^gsm1721235171^|^1^|^20171010^|^20170419
45189696^|^45189696^|^relatedban^|^652^|^650^|^dlscust^|^324234234^|^mmc^|^gsm1721235172^|^1^|^20170906^|^20170909
45189697^|^45189697^|^samehousehold^|^653^|^651^|^cabcust^|^324234234^|^mmc^|^gsm1721235173^|^1^|^20170708^|^20170202
45189698^|^45189698^|^samehousehold^|^654^|^652^|^mobcust^|^324234234^|^mmc^|^gsm1721235174^|^1^|^20170617^|^20170115
45189699^|^45189699^|^sameperson^|^655^|^653^|^dlscust^|^324234234^|^mmc^|^gsm1721235175^|^1^|^20170704^|^20170118
45189700^|^45189700^|^sameperson^|^656^|^654^|^dlscust^|^324234234^|^mmc^|^gsm1721235176^|^0^|^20170910^|^20170523
45189701^|^45189701^|^relatedban^|^657^|^655^|^mobcust^|^324234234^|^mmc^|^gsm1721235177^|^0^|^20170917^|^20171211
45189702^|^45189702^|^relatedban^|^658^|^656^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235178^|^1^|^20171115^|^20170621
45189703^|^45189703^|^relatedban^|^659^|^657^|^dlscust^|^324234234^|^mmc^|^gsm1721235179^|^1^|^20170812^|^20170125
45189704^|^45189704^|^relatedban^|^660^|^658^|^dlscust^|^324234234^|^mmc^|^gsm1721235180^|^0^|^20170227^|^20170303
45189705^|^45189705^|^relatedban^|^661^|^659^|^dlscust^|^324234234^|^mmc^|^gsm1721235181^|^0^|^20170826^|^20170424
45189706^|^45189706^|^relatedban^|^662^|^660^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235182^|^0^|^20170619^|^20170419
45189707^|^45189707^|^samehousehold^|^663^|^661^|^dlscust^|^324234234^|^mmc^|^gsm1721235183^|^1^|^20171013^|^20170717
45189708^|^45189708^|^samehousehold^|^664^|^662^|^cabcust^|^324234234^|^mmc^|^gsm1721235184^|^1^|^20170825^|^20170523
45189709^|^45189709^|^samehousehold^|^665^|^663^|^dlscust^|^324234234^|^mmc^|^gsm1721235185^|^1^|^20171130^|^20171207
45189710^|^45189710^|^relatedban^|^666^|^664^|^mobcust^|^324234234^|^mmc^|^gsm1721235186^|^0^|^20171226^|^20170521
45189711^|^45189711^|^sameperson^|^667^|^665^|^cabcust^|^324234234^|^mmc^|^gsm1721235187^|^0^|^20170209^|^20170215
45189712^|^45189712^|^samehousehold^|^668^|^666^|^mobcust^|^324234234^|^mmc^|^gsm1721235188^|^0^|^20170114^|^20171108
45189713^|^45189713^|^sameperson^|^669^|^667^|^cabcust^|^324234234^|^mmc^|^gsm1721235189^|^0^|^20170530^|^20171214
45189714^|^45189714^|^samehousehold^|^670^|^668^|^dlscust^|^324234234^|^mmc^|^gsm1721235190^|^0^|^20171014^|^20170610
45189715^|^45189715^|^samehousehold^|^671^|^669^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235191^|^0^|^20170815^|^20170419
45189716^|^45189716^|^sameperson^|^672^|^670^|^dlscust^|^324234234^|^mmc^|^gsm1721235192^|^1^|^20170204^|^20171129
45189717^|^45189717^|^sameperson^|^673^|^671^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235193^|^0^|^20170515^|^20171218
45189718^|^45189718^|^sameperson^|^674^|^672^|^cabcust^|^324234234^|^mmc^|^gsm1721235194^|^0^|^20171120^|^20171005
45189719^|^45189719^|^samehousehold^|^675^|^673^|^dlscust^|^324234234^|^mmc^|^gsm1721235195^|^0^|^20170518^|^20170308
45189720^|^45189720^|^sameperson^|^676^|^674^|^dlscust^|^324234234^|^mmc^|^gsm1721235196^|^1^|^20170727^|^20170527
45189721^|^45189721^|^sameperson^|^677^|^675^|^dlscust^|^324234234^|^mmc^|^gsm1721235197^|^0^|^20170114^|^20171110
45189722^|^45189722^|^sameperson^|^678^|^676^|^cabcust^|^324234234^|^mmc^|^gsm1721235198^|^1^|^20171227^|^20170606
45189723^|^45189723^|^relatedban^|^679^|^677^|^mobcust^|^324234234^|^mmc^|^gsm1721235199^|^1^|^20170126^|^20170722
45189724^|^45189724^|^sameperson^|^680^|^678^|^mobcust^|^324234234^|^mmc^|^gsm1721235200^|^0^|^20170524^|^20170109
45189725^|^45189725^|^relatedban^|^681^|^679^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235201^|^1^|^20170311^|^20171206
45189726^|^45189726^|^relatedban^|^682^|^680^|^mobcust^|^324234234^|^mmc^|^gsm1721235202^|^1^|^20170811^|^20170603
45189727^|^45189727^|^samehousehold^|^683^|^681^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235203^|^0^|^20171208^|^20170820
45189728^|^45189728^|^relatedban^|^684^|^682^|^dlscust^|^324234234^|^mmc^|^gsm1721235204^|^0^|^20170227^|^20170412
45189729^|^45189729^|^relatedban^|^685^|^683^|^dlscust^|^324234234^|^mmc^|^gsm1721235205^|^1^|^20170717^|^20170816
45189730^|^45189730^|^samehousehold^|^686^|^684^|^cabcust^|^324234234^|^mmc^|^gsm1721235206^|^0^|^20171001^|^20170415
45189731^|^45189731^|^relatedban^|^687^|^685^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235207^|^1^|^20170723^|^20170405
45189732^|^45189732^|^samehousehold^|^688^|^686^|^dlscust^|^324234234^|^mmc^|^gsm1721235208^|^1^|^20170702^|^20171201
45189733^|^45189733^|^sameperson^|^689^|^687^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235209^|^1^|^20170729^|^20170521
45189734^|^45189734^|^sameperson^|^690^|^688^|^cabcust^|^324234234^|^mmc^|^gsm1721235210^|^0^|^20170425^|^20170523
45189735^|^45189735^|^samehousehold^|^691^|^689^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235211^|^1^|^20170717^|^20170427
45189736^|^45189736^|^samehousehold^|^692^|^690^|^cabcust^|^324234234^|^mmc^|^gsm1721235212^|^0^|^20170203^|^20170607
45189737^|^45189737^|^sameperson^|^693^|^691^|^dlscust^|^324234234^|^mmc^|^gsm1721235213^|^1^|^20171012^|^20171219
45189738^|^45189738^|^samehousehold^|^694^|^692^|^cabcust^|^324234234^|^mmc^|^gsm1721235214^|^0^|^20170718^|^20170202
45189739^|^45189739^|^sameperson^|^695^|^693^|^dlscust^|^324234234^|^mmc^|^gsm1721235215^|^0^|^20170613^|^20170501
45189740^|^45189740^|^samehousehold^|^696^|^694^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235216^|^1^|^20171106^|^20170614
45189741^|^45189741^|^sameperson^|^697^|^695^|^mobcust^|^324234234^|^mmc^|^gsm1721235217^|^1^|^20170628^|^20170202
45189742^|^45189742^|^samehousehold^|^698^|^696^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235218^|^0^|^20170419^|^20170706
45189743^|^45189743^|^sameperson^|^699^|^697^|^cabcust^|^324234234^|^mmc^|^gsm1721235219^|^1^|^20171224^|^20170808
45189744^|^45189744^|^relatedban^|^700^|^698^|^cabcust^|^324234234^|^mmc^|^gsm1721235220^|^0^|^20170206^|^20171006
45189745^|^45189745^|^samehousehold^|^701^|^699^|^mobcust^|^324234234^|^mmc^|^gsm1721235221^|^0^|^20171212^|^20170702
45189746^|^45189746^|^sameperson^|^702^|^700^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235222^|^1^|^20171106^|^20170501
45189747^|^45189747^|^samehousehold^|^703^|^701^|^mobcust^|^324234234^|^mmc^|^gsm1721235223^|^0^|^20171114^|^20170621
45189748^|^45189748^|^sameperson^|^704^|^702^|^cabcust^|^324234234^|^mmc^|^gsm1721235224^|^1^|^20171206^|^20170615
45189749^|^45189749^|^relatedban^|^705^|^703^|^mobcust^|^324234234^|^mmc^|^gsm1721235225^|^1^|^20171208^|^20170218
45189750^|^45189750^|^relatedban^|^706^|^704^|^cabcust^|^324234234^|^mmc^|^gsm1721235226^|^0^|^20170122^|^20171203
45189751^|^45189751^|^sameperson^|^707^|^705^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235227^|^1^|^20171125^|^20170403
45189752^|^45189752^|^samehousehold^|^708^|^706^|^mobcust^|^324234234^|^mmc^|^gsm1721235228^|^0^|^20171109^|^20170221
45189753^|^45189753^|^relatedban^|^709^|^707^|^mobcust^|^324234234^|^mmc^|^gsm1721235229^|^0^|^20171117^|^20170708
45189754^|^45189754^|^sameperson^|^710^|^708^|^cabcust^|^324234234^|^mmc^|^gsm1721235230^|^0^|^20170723^|^20170611
45189755^|^45189755^|^relatedban^|^711^|^709^|^cabcust^|^324234234^|^mmc^|^gsm1721235231^|^1^|^20170908^|^20170807
45189756^|^45189756^|^relatedban^|^712^|^710^|^mobcust^|^324234234^|^mmc^|^gsm1721235232^|^1^|^20171110^|^20171102
45189757^|^45189757^|^samehousehold^|^713^|^711^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235233^|^0^|^20170903^|^20170602
45189758^|^45189758^|^relatedban^|^714^|^712^|^mobcust^|^324234234^|^mmc^|^gsm1721235234^|^0^|^20170117^|^20170319
45189759^|^45189759^|^samehousehold^|^715^|^713^|^dlscust^|^324234234^|^mmc^|^gsm1721235235^|^0^|^20171016^|^20171108
45189760^|^45189760^|^samehousehold^|^716^|^714^|^dlscust^|^324234234^|^mmc^|^gsm1721235236^|^1^|^20171203^|^20170404
45189761^|^45189761^|^sameperson^|^717^|^715^|^dlscust^|^324234234^|^mmc^|^gsm1721235237^|^0^|^20170714^|^20171102
45189762^|^45189762^|^sameperson^|^718^|^716^|^dlscust^|^324234234^|^mmc^|^gsm1721235238^|^1^|^20171217^|^20170711
45189763^|^45189763^|^sameperson^|^719^|^717^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235239^|^0^|^20170416^|^20170704
45189764^|^45189764^|^relatedban^|^720^|^718^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235240^|^1^|^20170321^|^20170803
45189765^|^45189765^|^samehousehold^|^721^|^719^|^cabcust^|^324234234^|^mmc^|^gsm1721235241^|^0^|^20170731^|^20170620
45189766^|^45189766^|^relatedban^|^722^|^720^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235242^|^0^|^20171004^|^20170912
45189767^|^45189767^|^relatedban^|^723^|^721^|^cabcust^|^324234234^|^mmc^|^gsm1721235243^|^1^|^20171004^|^20170806
45189768^|^45189768^|^samehousehold^|^724^|^722^|^cabcust^|^324234234^|^mmc^|^gsm1721235244^|^0^|^20171217^|^20170527
45189769^|^45189769^|^sameperson^|^725^|^723^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235245^|^1^|^20170515^|^20171121
45189770^|^45189770^|^sameperson^|^726^|^724^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235246^|^1^|^20171221^|^20170901
45189771^|^45189771^|^samehousehold^|^727^|^725^|^mobcust^|^324234234^|^mmc^|^gsm1721235247^|^1^|^20170503^|^20170131
45189772^|^45189772^|^sameperson^|^728^|^726^|^dlscust^|^324234234^|^mmc^|^gsm1721235248^|^0^|^20170914^|^20170425
45189773^|^45189773^|^samehousehold^|^729^|^727^|^dlscust^|^324234234^|^mmc^|^gsm1721235249^|^0^|^20170306^|^20170110
45189774^|^45189774^|^relatedban^|^730^|^728^|^cabcust^|^324234234^|^mmc^|^gsm1721235250^|^0^|^20171113^|^20170430
45189775^|^45189775^|^samehousehold^|^731^|^729^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235251^|^1^|^20170316^|^20170915
45189776^|^45189776^|^sameperson^|^732^|^730^|^cabcust^|^324234234^|^mmc^|^gsm1721235252^|^0^|^20171222^|^20170830
45189777^|^45189777^|^samehousehold^|^733^|^731^|^mobcust^|^324234234^|^mmc^|^gsm1721235253^|^1^|^20170917^|^20170605
45189778^|^45189778^|^samehousehold^|^734^|^732^|^dlscust^|^324234234^|^mmc^|^gsm1721235254^|^0^|^20171205^|^20170408
45189779^|^45189779^|^samehousehold^|^735^|^733^|^dlscust^|^324234234^|^mmc^|^gsm1721235255^|^0^|^20170424^|^20170419
45189780^|^45189780^|^relatedban^|^736^|^734^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235256^|^1^|^20170618^|^20171209
45189781^|^45189781^|^relatedban^|^737^|^735^|^mobcust^|^324234234^|^mmc^|^gsm1721235257^|^1^|^20170820^|^20170922
45189782^|^45189782^|^samehousehold^|^738^|^736^|^dlscust^|^324234234^|^mmc^|^gsm1721235258^|^0^|^20171213^|^20170309
45189783^|^45189783^|^sameperson^|^739^|^737^|^cabcust^|^324234234^|^mmc^|^gsm1721235259^|^0^|^20171007^|^20170831
45189784^|^45189784^|^samehousehold^|^740^|^738^|^dlscust^|^324234234^|^mmc^|^gsm1721235260^|^1^|^20170413^|^20171114
45189785^|^45189785^|^sameperson^|^741^|^739^|^cabcust^|^324234234^|^mmc^|^gsm1721235261^|^1^|^20170911^|^20170112
45189786^|^45189786^|^sameperson^|^742^|^740^|^cabcust^|^324234234^|^mmc^|^gsm1721235262^|^1^|^20170818^|^20170125
45189787^|^45189787^|^sameperson^|^743^|^741^|^cabcust^|^324234234^|^mmc^|^gsm1721235263^|^1^|^20170401^|^20170315
45189788^|^45189788^|^relatedban^|^744^|^742^|^dlscust^|^324234234^|^mmc^|^gsm1721235264^|^0^|^20170804^|^20170417
45189789^|^45189789^|^sameperson^|^745^|^743^|^cabcust^|^324234234^|^mmc^|^gsm1721235265^|^1^|^20171019^|^20170822
45189790^|^45189790^|^samehousehold^|^746^|^744^|^dlscust^|^324234234^|^mmc^|^gsm1721235266^|^1^|^20170813^|^20171202
45189791^|^45189791^|^relatedban^|^747^|^745^|^dlscust^|^324234234^|^mmc^|^gsm1721235267^|^0^|^20170929^|^20170812
45189792^|^45189792^|^sameperson^|^748^|^746^|^dlscust^|^324234234^|^mmc^|^gsm1721235268^|^1^|^20170114^|^20170105
45189793^|^45189793^|^sameperson^|^749^|^747^|^dlscust^|^324234234^|^mmc^|^gsm1721235269^|^0^|^20170809^|^20170228
45189794^|^45189794^|^samehousehold^|^750^|^748^|^mobcust^|^324234234^|^mmc^|^gsm1721235270^|^0^|^20170803^|^20170402
45189795^|^45189795^|^sameperson^|^751^|^749^|^cabcust^|^324234234^|^mmc^|^gsm1721235271^|^0^|^20171012^|^20170322
45189796^|^45189796^|^samehousehold^|^752^|^750^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235272^|^0^|^20171123^|^20170728
45189797^|^45189797^|^sameperson^|^753^|^751^|^dlscust^|^324234234^|^mmc^|^gsm1721235273^|^1^|^20170407^|^20171213
45189798^|^45189798^|^samehousehold^|^754^|^752^|^cabcust^|^324234234^|^mmc^|^gsm1721235274^|^1^|^20171209^|^20170228
45189799^|^45189799^|^sameperson^|^755^|^753^|^mobcust^|^324234234^|^mmc^|^gsm1721235275^|^1^|^20171115^|^20170201
45189800^|^45189800^|^relatedban^|^756^|^754^|^mobcust^|^324234234^|^mmc^|^gsm1721235276^|^0^|^20170826^|^20171102
45189801^|^45189801^|^samehousehold^|^757^|^755^|^mobcust^|^324234234^|^mmc^|^gsm1721235277^|^0^|^20171004^|^20171122
45189802^|^45189802^|^samehousehold^|^758^|^756^|^mobcust^|^324234234^|^mmc^|^gsm1721235278^|^1^|^20170104^|^20171214
45189803^|^45189803^|^sameperson^|^759^|^757^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235279^|^1^|^20171205^|^20170511
45189804^|^45189804^|^samehousehold^|^760^|^758^|^cabcust^|^324234234^|^mmc^|^gsm1721235280^|^0^|^20171106^|^20170806
45189805^|^45189805^|^relatedban^|^761^|^759^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235281^|^1^|^20171009^|^20171215
45189806^|^45189806^|^samehousehold^|^762^|^760^|^cabcust^|^324234234^|^mmc^|^gsm1721235282^|^1^|^20170427^|^20170604
45189807^|^45189807^|^samehousehold^|^763^|^761^|^cabcust^|^324234234^|^mmc^|^gsm1721235283^|^1^|^20170917^|^20170220
45189808^|^45189808^|^sameperson^|^764^|^762^|^mobcust^|^324234234^|^mmc^|^gsm1721235284^|^0^|^20170501^|^20170920
45189809^|^45189809^|^sameperson^|^765^|^763^|^mobcust^|^324234234^|^mmc^|^gsm1721235285^|^0^|^20170114^|^20170529
45189810^|^45189810^|^sameperson^|^766^|^764^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235286^|^0^|^20171223^|^20170630
45189811^|^45189811^|^samehousehold^|^767^|^765^|^cabcust^|^324234234^|^mmc^|^gsm1721235287^|^1^|^20171002^|^20170808
45189812^|^45189812^|^relatedban^|^768^|^766^|^dlscust^|^324234234^|^mmc^|^gsm1721235288^|^1^|^20171206^|^20170828
45189813^|^45189813^|^relatedban^|^769^|^767^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235289^|^1^|^20171017^|^20170325
45189814^|^45189814^|^relatedban^|^770^|^768^|^dlscust^|^324234234^|^mmc^|^gsm1721235290^|^1^|^20171207^|^20170111
45189815^|^45189815^|^samehousehold^|^771^|^769^|^dlscust^|^324234234^|^mmc^|^gsm1721235291^|^1^|^20170215^|^20170516
45189816^|^45189816^|^sameperson^|^772^|^770^|^cabcust^|^324234234^|^mmc^|^gsm1721235292^|^1^|^20171214^|^20170814
45189817^|^45189817^|^sameperson^|^773^|^771^|^dlscust^|^324234234^|^mmc^|^gsm1721235293^|^1^|^20170415^|^20170208
45189818^|^45189818^|^samehousehold^|^774^|^772^|^dlscust^|^324234234^|^mmc^|^gsm1721235294^|^0^|^20170309^|^20171023
45189819^|^45189819^|^samehousehold^|^775^|^773^|^mobcust^|^324234234^|^mmc^|^gsm1721235295^|^0^|^20171015^|^20170825
45189820^|^45189820^|^relatedban^|^776^|^774^|^mobcust^|^324234234^|^mmc^|^gsm1721235296^|^0^|^20170119^|^20170708
45189821^|^45189821^|^samehousehold^|^777^|^775^|^mobcust^|^324234234^|^mmc^|^gsm1721235297^|^0^|^20170401^|^20170717
45189822^|^45189822^|^sameperson^|^778^|^776^|^mobcust^|^324234234^|^mmc^|^gsm1721235298^|^0^|^20170320^|^20170319
45189823^|^45189823^|^relatedban^|^779^|^777^|^cabcust^|^324234234^|^mmc^|^gsm1721235299^|^1^|^20171222^|^20170814
45189824^|^45189824^|^relatedban^|^780^|^778^|^cabcust^|^324234234^|^mmc^|^gsm1721235300^|^0^|^20170510^|^20170419
45189825^|^45189825^|^relatedban^|^781^|^779^|^cabcust^|^324234234^|^mmc^|^gsm1721235301^|^0^|^20171001^|^20170926
45189826^|^45189826^|^relatedban^|^782^|^780^|^mobcust^|^324234234^|^mmc^|^gsm1721235302^|^0^|^20170122^|^20170316
45189827^|^45189827^|^relatedban^|^783^|^781^|^mobcust^|^324234234^|^mmc^|^gsm1721235303^|^0^|^20170217^|^20171004
45189828^|^45189828^|^relatedban^|^784^|^782^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235304^|^1^|^20170718^|^20170831
45189829^|^45189829^|^sameperson^|^785^|^783^|^dlscust^|^324234234^|^mmc^|^gsm1721235305^|^1^|^20170214^|^20170812
45189830^|^45189830^|^sameperson^|^786^|^784^|^cabcust^|^324234234^|^mmc^|^gsm1721235306^|^0^|^20170909^|^20170603
45189831^|^45189831^|^samehousehold^|^787^|^785^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235307^|^1^|^20170822^|^20170419
45189832^|^45189832^|^sameperson^|^788^|^786^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235308^|^0^|^20170602^|^20170720
45189833^|^45189833^|^samehousehold^|^789^|^787^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235309^|^0^|^20170624^|^20170306
45189834^|^45189834^|^relatedban^|^790^|^788^|^mobcust^|^324234234^|^mmc^|^gsm1721235310^|^0^|^20170122^|^20170615
45189835^|^45189835^|^relatedban^|^791^|^789^|^mobcust^|^324234234^|^mmc^|^gsm1721235311^|^1^|^20171112^|^20171117
45189836^|^45189836^|^samehousehold^|^792^|^790^|^mobcust^|^324234234^|^mmc^|^gsm1721235312^|^0^|^20170712^|^20171217
45189837^|^45189837^|^sameperson^|^793^|^791^|^cabcust^|^324234234^|^mmc^|^gsm1721235313^|^0^|^20171117^|^20170712
45189838^|^45189838^|^relatedban^|^794^|^792^|^cabcust^|^324234234^|^mmc^|^gsm1721235314^|^0^|^20170310^|^20170328
45189839^|^45189839^|^sameperson^|^795^|^793^|^dlscust^|^324234234^|^mmc^|^gsm1721235315^|^0^|^20170218^|^20170728
45189840^|^45189840^|^sameperson^|^796^|^794^|^mobcust^|^324234234^|^mmc^|^gsm1721235316^|^0^|^20170114^|^20170407
45189841^|^45189841^|^sameperson^|^797^|^795^|^dlscust^|^324234234^|^mmc^|^gsm1721235317^|^1^|^20170810^|^20170731
45189842^|^45189842^|^relatedban^|^798^|^796^|^mobcust^|^324234234^|^mmc^|^gsm1721235318^|^0^|^20170912^|^20170904
45189843^|^45189843^|^samehousehold^|^799^|^797^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235319^|^0^|^20171127^|^20170712
45189844^|^45189844^|^relatedban^|^800^|^798^|^dlscust^|^324234234^|^mmc^|^gsm1721235320^|^0^|^20170823^|^20170329
45189845^|^45189845^|^sameperson^|^801^|^799^|^cabcust^|^324234234^|^mmc^|^gsm1721235321^|^0^|^20171223^|^20170804
45189846^|^45189846^|^samehousehold^|^802^|^800^|^dlscust^|^324234234^|^mmc^|^gsm1721235322^|^0^|^20170617^|^20170115
45189847^|^45189847^|^sameperson^|^803^|^801^|^dlscust^|^324234234^|^mmc^|^gsm1721235323^|^0^|^20170805^|^20170720
45189848^|^45189848^|^sameperson^|^804^|^802^|^dlscust^|^324234234^|^mmc^|^gsm1721235324^|^1^|^20171201^|^20170101
45189849^|^45189849^|^relatedban^|^805^|^803^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235325^|^1^|^20170409^|^20170625
45189850^|^45189850^|^samehousehold^|^806^|^804^|^dlscust^|^324234234^|^mmc^|^gsm1721235326^|^1^|^20170820^|^20171027
45189851^|^45189851^|^samehousehold^|^807^|^805^|^mobcust^|^324234234^|^mmc^|^gsm1721235327^|^1^|^20171114^|^20170415
45189852^|^45189852^|^relatedban^|^808^|^806^|^dlscust^|^324234234^|^mmc^|^gsm1721235328^|^1^|^20170428^|^20170324
45189853^|^45189853^|^samehousehold^|^809^|^807^|^dlscust^|^324234234^|^mmc^|^gsm1721235329^|^0^|^20170623^|^20171022
45189854^|^45189854^|^samehousehold^|^810^|^808^|^dlscust^|^324234234^|^mmc^|^gsm1721235330^|^0^|^20170120^|^20170908
45189855^|^45189855^|^relatedban^|^811^|^809^|^cabcust^|^324234234^|^mmc^|^gsm1721235331^|^0^|^20170623^|^20170330
45189856^|^45189856^|^samehousehold^|^812^|^810^|^dlscust^|^324234234^|^mmc^|^gsm1721235332^|^1^|^20171129^|^20170320
45189857^|^45189857^|^sameperson^|^813^|^811^|^cabcust^|^324234234^|^mmc^|^gsm1721235333^|^0^|^20171001^|^20170107
45189858^|^45189858^|^relatedban^|^814^|^812^|^cabcust^|^324234234^|^mmc^|^gsm1721235334^|^1^|^20170702^|^20171006
45189859^|^45189859^|^sameperson^|^815^|^813^|^dlscust^|^324234234^|^mmc^|^gsm1721235335^|^0^|^20170304^|^20170902
45189860^|^45189860^|^samehousehold^|^816^|^814^|^cabcust^|^324234234^|^mmc^|^gsm1721235336^|^0^|^20170519^|^20170826
45189861^|^45189861^|^sameperson^|^817^|^815^|^mobcust^|^324234234^|^mmc^|^gsm1721235337^|^1^|^20171107^|^20171027
45189862^|^45189862^|^relatedban^|^818^|^816^|^cabcust^|^324234234^|^mmc^|^gsm1721235338^|^0^|^20171104^|^20170522
45189863^|^45189863^|^samehousehold^|^819^|^817^|^dlscust^|^324234234^|^mmc^|^gsm1721235339^|^1^|^20170812^|^20170102
45189864^|^45189864^|^relatedban^|^820^|^818^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235340^|^0^|^20171002^|^20170319
45189865^|^45189865^|^sameperson^|^821^|^819^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235341^|^0^|^20170818^|^20170226
45189866^|^45189866^|^samehousehold^|^822^|^820^|^mobcust^|^324234234^|^mmc^|^gsm1721235342^|^0^|^20170724^|^20170319
45189867^|^45189867^|^samehousehold^|^823^|^821^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235343^|^0^|^20170407^|^20171201
45189868^|^45189868^|^relatedban^|^824^|^822^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235344^|^0^|^20171006^|^20171107
45189869^|^45189869^|^samehousehold^|^825^|^823^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235345^|^1^|^20170115^|^20170814
45189870^|^45189870^|^relatedban^|^826^|^824^|^dlscust^|^324234234^|^mmc^|^gsm1721235346^|^0^|^20170819^|^20170114
45189871^|^45189871^|^sameperson^|^827^|^825^|^mobcust^|^324234234^|^mmc^|^gsm1721235347^|^0^|^20170614^|^20171224
