building_id^|^city^|^country^|^postal_code^|^state^|^pega_customer_id^|^street
7658^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292172^|^Nordstrase
7659^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292173^|^Koningsallee
7660^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292174^|^Linienstrase
7661^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292175^|^Oststrase
7662^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292176^|^Nordstrase
7663^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292177^|^Koningsallee
7664^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292178^|^Koningsallee
7665^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292179^|^Koningsallee
7666^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292180^|^Koningsallee
7667^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292181^|^Koningsallee
7668^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292182^|^Koningsallee
7669^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292183^|^Nordstrase
7670^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292184^|^Koningsallee
7671^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292185^|^Linienstrase
7672^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292186^|^Oststrase
7673^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292187^|^Koningsallee
7674^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292188^|^Koningsallee
7675^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292189^|^Koningsallee
7676^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292190^|^Nordstrase
7677^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292191^|^Oststrase
7678^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292192^|^Koningsallee
7679^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292193^|^Oststrase
7680^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292194^|^Nordstrase
7681^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292195^|^Linienstrase
7682^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292196^|^Oststrase
7683^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292197^|^Linienstrase
7684^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292198^|^Linienstrase
7685^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292199^|^Linienstrase
7686^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292200^|^Linienstrase
7687^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292201^|^Nordstrase
7688^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292202^|^Koningsallee
7689^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292203^|^Koningsallee
7690^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292204^|^Nordstrase
7691^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292205^|^Linienstrase
7692^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292206^|^Nordstrase
7693^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292207^|^Oststrase
7694^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292208^|^Oststrase
7695^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292209^|^Koningsallee
7696^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292210^|^Koningsallee
7697^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292211^|^Linienstrase
7698^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292212^|^Linienstrase
7699^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292213^|^Nordstrase
7700^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292214^|^Linienstrase
7701^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292215^|^Nordstrase
7702^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292216^|^Koningsallee
7703^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292217^|^Oststrase
7704^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292218^|^Koningsallee
7705^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292219^|^Oststrase
7706^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292220^|^Koningsallee
7707^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292221^|^Nordstrase
7708^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292222^|^Linienstrase
7709^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292223^|^Linienstrase
7710^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292224^|^Linienstrase
7711^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292225^|^Oststrase
7712^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292226^|^Linienstrase
7713^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292227^|^Linienstrase
7714^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292228^|^Nordstrase
7715^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292229^|^Oststrase
7716^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292230^|^Linienstrase
7717^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292231^|^Koningsallee
7718^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292232^|^Nordstrase
7719^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292233^|^Linienstrase
7720^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292234^|^Nordstrase
7721^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292235^|^Nordstrase
7722^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292236^|^Linienstrase
7723^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292237^|^Linienstrase
7724^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292238^|^Oststrase
7725^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292239^|^Linienstrase
7726^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292240^|^Oststrase
7727^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292241^|^Koningsallee
7728^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292242^|^Nordstrase
7729^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292243^|^Oststrase
7730^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292244^|^Linienstrase
7731^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292245^|^Koningsallee
7732^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292246^|^Linienstrase
7733^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292247^|^Linienstrase
7734^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292248^|^Nordstrase
7735^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292249^|^Oststrase
7736^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292250^|^Nordstrase
7737^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292251^|^Linienstrase
7738^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292252^|^Koningsallee
7739^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292253^|^Koningsallee
7740^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292254^|^Linienstrase
7741^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292255^|^Koningsallee
7742^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292256^|^Linienstrase
7743^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292257^|^Nordstrase
7744^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292258^|^Linienstrase
7745^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292259^|^Nordstrase
7746^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292260^|^Oststrase
7747^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292261^|^Oststrase
7748^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292262^|^Linienstrase
7749^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292263^|^Oststrase
7750^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292264^|^Koningsallee
7751^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292265^|^Oststrase
7752^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292266^|^Linienstrase
7753^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292267^|^Nordstrase
7754^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292268^|^Oststrase
7755^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292269^|^Nordstrase
7756^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292270^|^Nordstrase
7757^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292271^|^Oststrase
7758^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292272^|^Koningsallee
7759^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292273^|^Nordstrase
7760^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292274^|^Nordstrase
7761^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292275^|^Oststrase
7762^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292276^|^Oststrase
7763^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292277^|^Linienstrase
7764^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292278^|^Nordstrase
7765^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292279^|^Koningsallee
7766^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292280^|^Oststrase
7767^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292281^|^Nordstrase
7768^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292282^|^Koningsallee
7769^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292283^|^Nordstrase
7770^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292284^|^Koningsallee
7771^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292285^|^Oststrase
7772^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292286^|^Oststrase
7773^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292287^|^Oststrase
7774^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292288^|^Linienstrase
7775^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292289^|^Oststrase
7776^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292290^|^Nordstrase
7777^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292291^|^Nordstrase
7778^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292292^|^Koningsallee
7779^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292293^|^Oststrase
7780^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292294^|^Nordstrase
7781^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292295^|^Nordstrase
7782^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292296^|^Linienstrase
7783^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292297^|^Koningsallee
7784^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292298^|^Linienstrase
7785^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292299^|^Nordstrase
7786^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292300^|^Koningsallee
7787^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292301^|^Oststrase
7788^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292302^|^Oststrase
7789^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292303^|^Koningsallee
7790^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292304^|^Koningsallee
7791^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292305^|^Linienstrase
7792^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292306^|^Linienstrase
7793^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292307^|^Koningsallee
7794^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292308^|^Nordstrase
7795^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292309^|^Nordstrase
7796^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292310^|^Koningsallee
7797^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292311^|^Oststrase
7798^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292312^|^Nordstrase
7799^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292313^|^Koningsallee
7800^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292314^|^Linienstrase
7801^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292315^|^Nordstrase
7802^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292316^|^Koningsallee
7803^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292317^|^Koningsallee
7804^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292318^|^Koningsallee
7805^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292319^|^Oststrase
7806^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292320^|^Linienstrase
7807^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292321^|^Oststrase
7808^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292322^|^Koningsallee
7809^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292323^|^Oststrase
7810^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292324^|^Koningsallee
7811^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292325^|^Koningsallee
7812^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292326^|^Koningsallee
7813^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292327^|^Nordstrase
7814^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292328^|^Koningsallee
7815^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292329^|^Linienstrase
7816^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292330^|^Linienstrase
7817^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292331^|^Oststrase
7818^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292332^|^Nordstrase
7819^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292333^|^Koningsallee
7820^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292334^|^Oststrase
7821^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292335^|^Linienstrase
7822^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292336^|^Linienstrase
7823^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292337^|^Linienstrase
7824^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292338^|^Linienstrase
7825^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292339^|^Linienstrase
7826^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292340^|^Oststrase
7827^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292341^|^Oststrase
7828^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292342^|^Linienstrase
7829^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292343^|^Nordstrase
7830^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292344^|^Koningsallee
7831^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292345^|^Linienstrase
7832^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292346^|^Oststrase
7833^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292347^|^Oststrase
7834^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292348^|^Koningsallee
7835^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292349^|^Linienstrase
7836^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292350^|^Linienstrase
7837^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292351^|^Koningsallee
7838^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292352^|^Oststrase
7839^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292353^|^Nordstrase
7840^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292354^|^Linienstrase
7841^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292355^|^Nordstrase
7842^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292356^|^Nordstrase
7843^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292357^|^Linienstrase
7844^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292358^|^Linienstrase
7845^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292359^|^Nordstrase
7846^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292360^|^Nordstrase
7847^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292361^|^Nordstrase
7848^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292362^|^Koningsallee
7849^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292363^|^Oststrase
7850^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292364^|^Koningsallee
7851^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292365^|^Oststrase
7852^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292366^|^Koningsallee
7853^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292367^|^Linienstrase
7854^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292368^|^Oststrase
7855^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292369^|^Koningsallee
7856^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292370^|^Oststrase
7857^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292371^|^Koningsallee
7858^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292372^|^Nordstrase
7859^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292373^|^Linienstrase
7860^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292374^|^Linienstrase
7861^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292375^|^Nordstrase
7862^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292376^|^Oststrase
7863^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292377^|^Koningsallee
7864^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292378^|^Nordstrase
7865^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292379^|^Linienstrase
7866^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292380^|^Nordstrase
7867^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292381^|^Nordstrase
7868^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292382^|^Linienstrase
7869^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292383^|^Koningsallee
7870^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292384^|^Nordstrase
7871^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292385^|^Oststrase
7872^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292386^|^Oststrase
7873^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292387^|^Koningsallee
7874^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292388^|^Oststrase
7875^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292389^|^Oststrase
7876^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292390^|^Koningsallee
7877^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292391^|^Nordstrase
7878^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292392^|^Koningsallee
7879^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292393^|^Linienstrase
7880^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292394^|^Linienstrase
7881^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292395^|^Oststrase
7882^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292396^|^Linienstrase
7883^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292397^|^Koningsallee
7884^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292398^|^Nordstrase
7885^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292399^|^Oststrase
7886^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292400^|^Oststrase
7887^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292401^|^Koningsallee
7888^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292402^|^Nordstrase
7889^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292403^|^Linienstrase
7890^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292404^|^Oststrase
7891^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292405^|^Nordstrase
7892^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292406^|^Nordstrase
7893^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292407^|^Oststrase
7894^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292408^|^Linienstrase
7895^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292409^|^Koningsallee
7896^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292410^|^Oststrase
7897^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292411^|^Nordstrase
7898^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292412^|^Oststrase
7899^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292413^|^Koningsallee
7900^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292414^|^Nordstrase
7901^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292415^|^Nordstrase
7902^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292416^|^Linienstrase
7903^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292417^|^Oststrase
7904^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292418^|^Nordstrase
7905^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292419^|^Oststrase
7906^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292420^|^Nordstrase
7907^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292421^|^Linienstrase
7908^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292422^|^Koningsallee
7909^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292423^|^Oststrase
7910^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292424^|^Linienstrase
7911^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292425^|^Koningsallee
7912^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292426^|^Linienstrase
7913^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292427^|^Koningsallee
7914^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292428^|^Nordstrase
7915^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292429^|^Linienstrase
7916^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292430^|^Koningsallee
7917^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292431^|^Nordstrase
7918^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292432^|^Koningsallee
7919^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292433^|^Linienstrase
7920^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292434^|^Linienstrase
7921^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292435^|^Oststrase
7922^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292436^|^Oststrase
7923^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292437^|^Oststrase
7924^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292438^|^Koningsallee
7925^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292439^|^Linienstrase
7926^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292440^|^Linienstrase
7927^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292441^|^Koningsallee
7928^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292442^|^Koningsallee
7929^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292443^|^Linienstrase
7930^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292444^|^Oststrase
7931^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292445^|^Koningsallee
7932^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292446^|^Oststrase
7933^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292447^|^Linienstrase
7934^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292448^|^Oststrase
7935^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292449^|^Koningsallee
7936^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292450^|^Oststrase
7937^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292451^|^Linienstrase
7938^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292452^|^Nordstrase
7939^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292453^|^Linienstrase
7940^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292454^|^Nordstrase
7941^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292455^|^Oststrase
7942^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292456^|^Nordstrase
7943^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292457^|^Linienstrase
7944^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292458^|^Nordstrase
7945^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292459^|^Oststrase
7946^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292460^|^Nordstrase
7947^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292461^|^Linienstrase
7948^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292462^|^Koningsallee
7949^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292463^|^Linienstrase
7950^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89292464^|^Linienstrase
7951^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292465^|^Oststrase
7952^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292466^|^Nordstrase
7953^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292467^|^Oststrase
7954^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89292468^|^Nordstrase
7955^|^Munich^|^Germany^|^40880^|^Bavaria^|^89292469^|^Oststrase
7956^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89292470^|^Koningsallee
