customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^PARTITIONKEY^|^first_offer
82124369^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542019^|^13014019^|^9124230^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542019^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124370^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542020^|^13014020^|^9124231^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542020^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124371^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542021^|^13014021^|^9124232^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542021^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124372^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542022^|^13014022^|^9124233^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542022^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124373^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542023^|^13014023^|^9124234^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542023^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124374^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542024^|^13014024^|^9124235^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542024^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124375^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542025^|^13014025^|^9124236^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542025^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124376^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542026^|^13014026^|^9124237^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542026^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124377^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542027^|^13014027^|^9124238^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542027^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124378^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542028^|^13014028^|^9124239^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542028^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124379^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542029^|^13014029^|^9124240^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542029^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124380^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542030^|^13014030^|^9124241^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542030^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124381^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542031^|^13014031^|^9124242^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542031^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124382^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542032^|^13014032^|^9124243^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542032^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124383^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542033^|^13014033^|^9124244^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542033^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124384^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542034^|^13014034^|^9124245^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542034^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124385^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542035^|^13014035^|^9124246^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542035^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124386^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542036^|^13014036^|^9124247^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542036^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124387^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542037^|^13014037^|^9124248^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542037^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124388^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542038^|^13014038^|^9124249^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542038^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124389^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542039^|^13014039^|^9124250^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542039^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124390^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542040^|^13014040^|^9124251^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542040^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124391^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542041^|^13014041^|^9124252^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542041^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124392^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542042^|^13014042^|^9124253^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542042^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124393^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542043^|^13014043^|^9124254^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542043^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124394^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542044^|^13014044^|^9124255^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542044^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124395^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542045^|^13014045^|^9124256^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542045^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124396^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542046^|^13014046^|^9124257^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542046^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124397^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542047^|^13014047^|^9124258^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542047^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124398^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542048^|^13014048^|^9124259^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542048^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124399^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542049^|^13014049^|^9124260^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542049^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124400^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542050^|^13014050^|^9124261^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542050^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124401^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542051^|^13014051^|^9124262^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542051^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124402^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542052^|^13014052^|^9124263^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542052^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124403^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542053^|^13014053^|^9124264^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542053^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124404^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542054^|^13014054^|^9124265^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542054^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124405^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542055^|^13014055^|^9124266^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542055^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124406^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542056^|^13014056^|^9124267^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542056^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124407^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542057^|^13014057^|^9124268^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542057^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124408^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542058^|^13014058^|^9124269^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542058^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124409^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542059^|^13014059^|^9124270^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542059^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124410^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542060^|^13014060^|^9124271^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542060^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124411^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542061^|^13014061^|^9124272^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542061^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124412^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542062^|^13014062^|^9124273^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542062^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124413^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542063^|^13014063^|^9124274^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542063^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124414^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542064^|^13014064^|^9124275^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542064^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124415^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542065^|^13014065^|^9124276^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542065^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124416^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542066^|^13014066^|^9124277^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542066^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124417^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542067^|^13014067^|^9124278^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542067^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124418^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542068^|^13014068^|^9124279^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542068^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124419^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542069^|^13014069^|^9124280^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542069^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124420^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542070^|^13014070^|^9124281^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542070^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124421^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542071^|^13014071^|^9124282^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542071^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124422^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542072^|^13014072^|^9124283^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542072^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124423^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542073^|^13014073^|^9124284^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542073^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124424^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542074^|^13014074^|^9124285^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542074^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124425^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542075^|^13014075^|^9124286^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542075^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124426^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542076^|^13014076^|^9124287^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542076^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124427^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542077^|^13014077^|^9124288^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542077^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124428^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542078^|^13014078^|^9124289^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542078^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124429^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542079^|^13014079^|^9124290^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542079^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124430^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542080^|^13014080^|^9124291^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542080^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124431^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542081^|^13014081^|^9124292^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542081^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124432^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542082^|^13014082^|^9124293^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542082^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124433^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542083^|^13014083^|^9124294^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542083^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124434^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542084^|^13014084^|^9124295^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542084^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124435^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542085^|^13014085^|^9124296^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542085^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124436^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542086^|^13014086^|^9124297^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542086^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124437^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542087^|^13014087^|^9124298^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542087^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124438^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542088^|^13014088^|^9124299^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542088^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124439^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542089^|^13014089^|^9124300^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542089^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124440^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542090^|^13014090^|^9124301^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542090^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124441^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542091^|^13014091^|^9124302^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542091^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124442^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542092^|^13014092^|^9124303^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542092^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124443^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542093^|^13014093^|^9124304^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542093^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124444^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542094^|^13014094^|^9124305^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542094^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124445^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542095^|^13014095^|^9124306^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542095^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124446^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542096^|^13014096^|^9124307^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542096^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124447^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542097^|^13014097^|^9124308^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542097^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124448^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542098^|^13014098^|^9124309^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542098^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124449^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542099^|^13014099^|^9124310^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542099^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124450^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542100^|^13014100^|^9124311^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542100^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124451^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542101^|^13014101^|^9124312^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542101^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124452^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542102^|^13014102^|^9124313^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542102^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124453^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542103^|^13014103^|^9124314^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542103^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124454^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542104^|^13014104^|^9124315^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30542104^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
