customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^partitionkey^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt
45197701^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130549860^|^13022029^|^9132071^|^20160523^|^T12^|^T1235^|^T1236^|^T1237^|^30549830^|^911455^|^1223186^|^8637^|^8651^|^8707^|^20181115^|^20201230^|^1461200001309003249109397810615550^|^B^|^rg^|^MMO^|^19981205^|^8652^|^fo^|^abc^|^98^|^fn^|^MMC
45197702^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130549861^|^13022030^|^9132072^|^20161224^|^T12^|^T1235^|^T1236^|^T1237^|^30549831^|^911456^|^1223187^|^8638^|^8652^|^8708^|^20181018^|^20201230^|^1461200001309003249109397810615551^|^B^|^rg^|^MMC^|^20030305^|^8653^|^fo^|^abc^|^98^|^fn^|^MMO
45197703^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130549862^|^13022031^|^9132073^|^20170609^|^T12^|^T1235^|^T1236^|^T1237^|^30549832^|^911457^|^1223188^|^8639^|^8653^|^8709^|^20180224^|^20201230^|^1461200001309003249109397810615552^|^RG^|^rg^|^MMC^|^19981203^|^8654^|^fo^|^adc^|^98^|^fn^|^MMO
45197704^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130549863^|^13022032^|^9132074^|^20170519^|^T12^|^T1235^|^T1236^|^T1237^|^30549833^|^911458^|^1223189^|^8640^|^8654^|^8710^|^20180412^|^20201230^|^1461200001309003249109397810615553^|^RG^|^rg^|^MMO^|^19811214^|^8655^|^fo^|^adc^|^98^|^fn^|^MMC
45197705^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130549864^|^13022033^|^9132075^|^20160405^|^T12^|^T1235^|^T1236^|^T1237^|^30549834^|^911459^|^1223190^|^8641^|^8655^|^8711^|^20181102^|^20201230^|^1461200001309003249109397810615554^|^B^|^rg^|^MMO^|^19851217^|^8656^|^fo^|^adc^|^96^|^fn^|^MMC
45197706^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130549865^|^13022034^|^9132076^|^20160922^|^T12^|^T1235^|^T1236^|^T1237^|^30549835^|^911460^|^1223191^|^8642^|^8656^|^8712^|^20180824^|^20201230^|^1461200001309003249109397810615555^|^B^|^rg^|^MMO^|^19810827^|^8657^|^fo^|^abc^|^96^|^fn^|^MMC
45197707^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130549866^|^13022035^|^9132077^|^20160911^|^T12^|^T1235^|^T1236^|^T1237^|^30549836^|^911461^|^1223192^|^8643^|^8657^|^8713^|^20181010^|^20201230^|^1461200001309003249109397810615556^|^RG^|^rg^|^MMC^|^20090525^|^8658^|^fo^|^abc^|^98^|^fn^|^MMO
45197708^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130549867^|^13022036^|^9132078^|^20160629^|^T12^|^T1235^|^T1236^|^T1237^|^30549837^|^911462^|^1223193^|^8644^|^8658^|^8714^|^20180602^|^20201230^|^1461200001309003249109397810615557^|^B^|^rg^|^MMC^|^19870417^|^8659^|^fo^|^abc^|^96^|^fn^|^MMC
45197709^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130549868^|^13022037^|^9132079^|^20160703^|^T12^|^T1235^|^T1236^|^T1237^|^30549838^|^911463^|^1223194^|^8645^|^8659^|^8715^|^20181126^|^20201230^|^1461200001309003249109397810615558^|^RG^|^rg^|^MMO^|^19960322^|^8660^|^fo^|^adc^|^98^|^fn^|^MMO
45197710^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130549869^|^13022038^|^9132080^|^20160911^|^T12^|^T1235^|^T1236^|^T1237^|^30549839^|^911464^|^1223195^|^8646^|^8660^|^8716^|^20180205^|^20201230^|^1461200001309003249109397810615559^|^RG^|^rg^|^MMC^|^19821117^|^8661^|^fo^|^adc^|^98^|^fn^|^MMO
45197711^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130549870^|^13022039^|^9132081^|^20170111^|^T12^|^T1235^|^T1236^|^T1237^|^30549840^|^911465^|^1223196^|^8647^|^8661^|^8717^|^20180407^|^20201230^|^1461200001309003249109397810615560^|^RG^|^rg^|^MMO^|^19841017^|^8662^|^fo^|^adc^|^98^|^fn^|^MMC
45197712^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130549871^|^13022040^|^9132082^|^20160716^|^T12^|^T1235^|^T1236^|^T1237^|^30549841^|^911466^|^1223197^|^8648^|^8662^|^8718^|^20180803^|^20201230^|^1461200001309003249109397810615561^|^B^|^rg^|^MMO^|^19950729^|^8663^|^fo^|^abc^|^98^|^fn^|^MMC
45197713^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130549872^|^13022041^|^9132083^|^20160817^|^T12^|^T1235^|^T1236^|^T1237^|^30549842^|^911467^|^1223198^|^8649^|^8663^|^8719^|^20180704^|^20201230^|^1461200001309003249109397810615562^|^RG^|^rg^|^MMO^|^20110311^|^8664^|^fo^|^adc^|^96^|^fn^|^MMO
45197714^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130549873^|^13022042^|^9132084^|^20160620^|^T12^|^T1235^|^T1236^|^T1237^|^30549843^|^911468^|^1223199^|^8650^|^8664^|^8720^|^20180117^|^20201230^|^1461200001309003249109397810615563^|^I^|^rg^|^MMC^|^19810331^|^8665^|^fo^|^abc^|^98^|^fn^|^MMO
45197715^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130549874^|^13022043^|^9132085^|^20170722^|^T12^|^T1235^|^T1236^|^T1237^|^30549844^|^911469^|^1223200^|^8651^|^8665^|^8721^|^20180525^|^20201230^|^1461200001309003249109397810615564^|^RG^|^rg^|^MMC^|^19860623^|^8666^|^fo^|^adc^|^98^|^fn^|^MMO
45197716^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130549875^|^13022044^|^9132086^|^20170211^|^T12^|^T1235^|^T1236^|^T1237^|^30549845^|^911470^|^1223201^|^8652^|^8666^|^8722^|^20181005^|^20201230^|^1461200001309003249109397810615565^|^RG^|^rg^|^MMO^|^20080408^|^8667^|^fo^|^abc^|^96^|^fn^|^MMC
45197717^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130549876^|^13022045^|^9132087^|^20170521^|^T12^|^T1235^|^T1236^|^T1237^|^30549846^|^911471^|^1223202^|^8653^|^8667^|^8723^|^20180416^|^20201230^|^1461200001309003249109397810615566^|^I^|^rg^|^MMO^|^19900613^|^8668^|^fo^|^abc^|^96^|^fn^|^MMC
45197718^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130549877^|^13022046^|^9132088^|^20170719^|^T12^|^T1235^|^T1236^|^T1237^|^30549847^|^911472^|^1223203^|^8654^|^8668^|^8724^|^20180728^|^20201230^|^1461200001309003249109397810615567^|^I^|^rg^|^MMO^|^19961201^|^8669^|^fo^|^adc^|^96^|^fn^|^MMC
45197719^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130549878^|^13022047^|^9132089^|^20170426^|^T12^|^T1235^|^T1236^|^T1237^|^30549848^|^911473^|^1223204^|^8655^|^8669^|^8725^|^20180618^|^20201230^|^1461200001309003249109397810615568^|^RG^|^rg^|^MMO^|^20050108^|^8670^|^fo^|^abc^|^96^|^fn^|^MMC
45197720^|^1^|^0^|^0^|^1^|^0^|^IND^|^1130549879^|^13022048^|^9132090^|^20160916^|^T12^|^T1235^|^T1236^|^T1237^|^30549849^|^911474^|^1223205^|^8656^|^8670^|^8726^|^20180729^|^20201230^|^1461200001309003249109397810615569^|^RG^|^rg^|^MMC^|^20060107^|^8671^|^fo^|^abc^|^98^|^fn^|^MMO
45197721^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130549880^|^13022049^|^9132091^|^20160507^|^T12^|^T1235^|^T1236^|^T1237^|^30549850^|^911475^|^1223206^|^8657^|^8671^|^8727^|^20180207^|^20201230^|^1461200001309003249109397810615570^|^RG^|^rg^|^MMC^|^19890406^|^8672^|^fo^|^adc^|^98^|^fn^|^MMC
45197722^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130549881^|^13022050^|^9132092^|^20161019^|^T12^|^T1235^|^T1236^|^T1237^|^30549851^|^911476^|^1223207^|^8658^|^8672^|^8728^|^20180529^|^20201230^|^1461200001309003249109397810615571^|^RG^|^rg^|^MMO^|^19900705^|^8673^|^fo^|^adc^|^98^|^fn^|^MMC
45197723^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130549882^|^13022051^|^9132093^|^20170430^|^T12^|^T1235^|^T1236^|^T1237^|^30549852^|^911477^|^1223208^|^8659^|^8673^|^8729^|^20180302^|^20201230^|^1461200001309003249109397810615572^|^I^|^rg^|^MMO^|^19890704^|^8674^|^fo^|^adc^|^98^|^fn^|^MMO
45197724^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130549883^|^13022052^|^9132094^|^20160503^|^T12^|^T1235^|^T1236^|^T1237^|^30549853^|^911478^|^1223209^|^8660^|^8674^|^8730^|^20180517^|^20201230^|^1461200001309003249109397810615573^|^RG^|^rg^|^MMO^|^19810523^|^8675^|^fo^|^abc^|^98^|^fn^|^MMO
45197725^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130549884^|^13022053^|^9132095^|^20160731^|^T12^|^T1235^|^T1236^|^T1237^|^30549854^|^911479^|^1223210^|^8661^|^8675^|^8731^|^20180626^|^20201230^|^1461200001309003249109397810615574^|^B^|^rg^|^MMO^|^19810124^|^8676^|^fo^|^adc^|^98^|^fn^|^MMC
45197726^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130549885^|^13022054^|^9132096^|^20160901^|^T12^|^T1235^|^T1236^|^T1237^|^30549855^|^911480^|^1223211^|^8662^|^8676^|^8732^|^20180323^|^20201230^|^1461200001309003249109397810615575^|^I^|^rg^|^MMO^|^20011103^|^8677^|^fo^|^adc^|^98^|^fn^|^MMC
45197727^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130549886^|^13022055^|^9132097^|^20161217^|^T12^|^T1235^|^T1236^|^T1237^|^30549856^|^911481^|^1223212^|^8663^|^8677^|^8733^|^20180519^|^20201230^|^1461200001309003249109397810615576^|^B^|^rg^|^MMO^|^20050106^|^8678^|^fo^|^abc^|^98^|^fn^|^MMC
45197728^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130549887^|^13022056^|^9132098^|^20160509^|^T12^|^T1235^|^T1236^|^T1237^|^30549857^|^911482^|^1223213^|^8664^|^8678^|^8734^|^20180806^|^20201230^|^1461200001309003249109397810615577^|^B^|^rg^|^MMO^|^19830119^|^8679^|^fo^|^abc^|^96^|^fn^|^MMO
45197729^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130549888^|^13022057^|^9132099^|^20160612^|^T12^|^T1235^|^T1236^|^T1237^|^30549858^|^911483^|^1223214^|^8665^|^8679^|^8735^|^20181103^|^20201230^|^1461200001309003249109397810615578^|^RG^|^rg^|^MMC^|^19880715^|^8680^|^fo^|^abc^|^96^|^fn^|^MMO
45197730^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130549889^|^13022058^|^9132100^|^20170407^|^T12^|^T1235^|^T1236^|^T1237^|^30549859^|^911484^|^1223215^|^8666^|^8680^|^8736^|^20180106^|^20201230^|^1461200001309003249109397810615579^|^I^|^rg^|^MMO^|^19950708^|^8681^|^fo^|^abc^|^96^|^fn^|^MMO
45197731^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130549890^|^13022059^|^9132101^|^20160818^|^T12^|^T1235^|^T1236^|^T1237^|^30549860^|^911485^|^1223216^|^8667^|^8681^|^8737^|^20180120^|^20201230^|^1461200001309003249109397810615580^|^I^|^rg^|^MMC^|^19841122^|^8682^|^fo^|^abc^|^96^|^fn^|^MMO
45197732^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130549891^|^13022060^|^9132102^|^20170112^|^T12^|^T1235^|^T1236^|^T1237^|^30549861^|^911486^|^1223217^|^8668^|^8682^|^8738^|^20180802^|^20201230^|^1461200001309003249109397810615581^|^RG^|^rg^|^MMO^|^19970403^|^8683^|^fo^|^adc^|^98^|^fn^|^MMC
45197733^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130549892^|^13022061^|^9132103^|^20161005^|^T12^|^T1235^|^T1236^|^T1237^|^30549862^|^911487^|^1223218^|^8669^|^8683^|^8739^|^20180911^|^20201230^|^1461200001309003249109397810615582^|^B^|^rg^|^MMO^|^20010616^|^8684^|^fo^|^abc^|^98^|^fn^|^MMC
45197734^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130549893^|^13022062^|^9132104^|^20170103^|^T12^|^T1235^|^T1236^|^T1237^|^30549863^|^911488^|^1223219^|^8670^|^8684^|^8740^|^20180624^|^20201230^|^1461200001309003249109397810615583^|^B^|^rg^|^MMO^|^20090211^|^8685^|^fo^|^adc^|^96^|^fn^|^MMO
45197735^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130549894^|^13022063^|^9132105^|^20170612^|^T12^|^T1235^|^T1236^|^T1237^|^30549864^|^911489^|^1223220^|^8671^|^8685^|^8741^|^20180514^|^20201230^|^1461200001309003249109397810615584^|^I^|^rg^|^MMO^|^20050917^|^8686^|^fo^|^adc^|^96^|^fn^|^MMO
45197736^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130549895^|^13022064^|^9132106^|^20161001^|^T12^|^T1235^|^T1236^|^T1237^|^30549865^|^911490^|^1223221^|^8672^|^8686^|^8742^|^20180329^|^20201230^|^1461200001309003249109397810615585^|^RG^|^rg^|^MMC^|^20020908^|^8687^|^fo^|^abc^|^98^|^fn^|^MMO
45197737^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130549896^|^13022065^|^9132107^|^20161213^|^T12^|^T1235^|^T1236^|^T1237^|^30549866^|^911491^|^1223222^|^8673^|^8687^|^8743^|^20180309^|^20201230^|^1461200001309003249109397810615586^|^B^|^rg^|^MMC^|^19960404^|^8688^|^fo^|^abc^|^98^|^fn^|^MMC
45197738^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130549897^|^13022066^|^9132108^|^20170223^|^T12^|^T1235^|^T1236^|^T1237^|^30549867^|^911492^|^1223223^|^8674^|^8688^|^8744^|^20180320^|^20201230^|^1461200001309003249109397810615587^|^I^|^rg^|^MMO^|^19850904^|^8689^|^fo^|^adc^|^96^|^fn^|^MMC
45197739^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130549898^|^13022067^|^9132109^|^20160425^|^T12^|^T1235^|^T1236^|^T1237^|^30549868^|^911493^|^1223224^|^8675^|^8689^|^8745^|^20180330^|^20201230^|^1461200001309003249109397810615588^|^I^|^rg^|^MMO^|^19981227^|^8690^|^fo^|^adc^|^98^|^fn^|^MMC
45197740^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130549899^|^13022068^|^9132110^|^20160908^|^T12^|^T1235^|^T1236^|^T1237^|^30549869^|^911494^|^1223225^|^8676^|^8690^|^8746^|^20180902^|^20201230^|^1461200001309003249109397810615589^|^B^|^rg^|^MMO^|^19921230^|^8691^|^fo^|^adc^|^96^|^fn^|^MMO
45197741^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130549900^|^13022069^|^9132111^|^20160624^|^T12^|^T1235^|^T1236^|^T1237^|^30549870^|^911495^|^1223226^|^8677^|^8691^|^8747^|^20181030^|^20201230^|^1461200001309003249109397810615590^|^B^|^rg^|^MMO^|^19880102^|^8692^|^fo^|^abc^|^96^|^fn^|^MMO
45197742^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130549901^|^13022070^|^9132112^|^20161207^|^T12^|^T1235^|^T1236^|^T1237^|^30549871^|^911496^|^1223227^|^8678^|^8692^|^8748^|^20180611^|^20201230^|^1461200001309003249109397810615591^|^I^|^rg^|^MMO^|^20081025^|^8693^|^fo^|^abc^|^98^|^fn^|^MMC
45197743^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130549902^|^13022071^|^9132113^|^20170729^|^T12^|^T1235^|^T1236^|^T1237^|^30549872^|^911497^|^1223228^|^8679^|^8693^|^8749^|^20180424^|^20201230^|^1461200001309003249109397810615592^|^B^|^rg^|^MMO^|^19920818^|^8694^|^fo^|^adc^|^96^|^fn^|^MMC
45197744^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130549903^|^13022072^|^9132114^|^20161004^|^T12^|^T1235^|^T1236^|^T1237^|^30549873^|^911498^|^1223229^|^8680^|^8694^|^8750^|^20181215^|^20201230^|^1461200001309003249109397810615593^|^B^|^rg^|^MMO^|^20080921^|^8695^|^fo^|^adc^|^98^|^fn^|^MMC
45197745^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130549904^|^13022073^|^9132115^|^20160626^|^T12^|^T1235^|^T1236^|^T1237^|^30549874^|^911499^|^1223230^|^8681^|^8695^|^8751^|^20181013^|^20201230^|^1461200001309003249109397810615594^|^I^|^rg^|^MMC^|^20011029^|^8696^|^fo^|^adc^|^96^|^fn^|^MMC
45197746^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130549905^|^13022074^|^9132116^|^20170322^|^T12^|^T1235^|^T1236^|^T1237^|^30549875^|^911500^|^1223231^|^8682^|^8696^|^8752^|^20181220^|^20201230^|^1461200001309003249109397810615595^|^RG^|^rg^|^MMC^|^19901104^|^8697^|^fo^|^adc^|^96^|^fn^|^MMO
45197747^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130549906^|^13022075^|^9132117^|^20170201^|^T12^|^T1235^|^T1236^|^T1237^|^30549876^|^911501^|^1223232^|^8683^|^8697^|^8753^|^20180724^|^20201230^|^1461200001309003249109397810615596^|^RG^|^rg^|^MMC^|^19960223^|^8698^|^fo^|^adc^|^96^|^fn^|^MMO
45197748^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130549907^|^13022076^|^9132118^|^20170710^|^T12^|^T1235^|^T1236^|^T1237^|^30549877^|^911502^|^1223233^|^8684^|^8698^|^8754^|^20180723^|^20201230^|^1461200001309003249109397810615597^|^RG^|^rg^|^MMC^|^19970302^|^8699^|^fo^|^abc^|^96^|^fn^|^MMC
45197749^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130549908^|^13022077^|^9132119^|^20160503^|^T12^|^T1235^|^T1236^|^T1237^|^30549878^|^911503^|^1223234^|^8685^|^8699^|^8755^|^20180714^|^20201230^|^1461200001309003249109397810615598^|^RG^|^rg^|^MMC^|^19810331^|^8700^|^fo^|^abc^|^98^|^fn^|^MMO
45197750^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130549909^|^13022078^|^9132120^|^20170315^|^T12^|^T1235^|^T1236^|^T1237^|^30549879^|^911504^|^1223235^|^8686^|^8700^|^8756^|^20180625^|^20201230^|^1461200001309003249109397810615599^|^B^|^rg^|^MMO^|^19990912^|^8701^|^fo^|^adc^|^98^|^fn^|^MMC
45197751^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130549910^|^13022079^|^9132121^|^20161107^|^T12^|^T1235^|^T1236^|^T1237^|^30549880^|^911505^|^1223236^|^8687^|^8701^|^8757^|^20180403^|^20201230^|^1461200001309003249109397810615600^|^B^|^rg^|^MMC^|^19960331^|^8702^|^fo^|^abc^|^96^|^fn^|^MMO
45197752^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130549911^|^13022080^|^9132122^|^20160812^|^T12^|^T1235^|^T1236^|^T1237^|^30549881^|^911506^|^1223237^|^8688^|^8702^|^8758^|^20180504^|^20201230^|^1461200001309003249109397810615601^|^B^|^rg^|^MMC^|^19880415^|^8703^|^fo^|^adc^|^96^|^fn^|^MMC
45197753^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130549912^|^13022081^|^9132123^|^20170614^|^T12^|^T1235^|^T1236^|^T1237^|^30549882^|^911507^|^1223238^|^8689^|^8703^|^8759^|^20180405^|^20201230^|^1461200001309003249109397810615602^|^RG^|^rg^|^MMC^|^19811227^|^8704^|^fo^|^adc^|^98^|^fn^|^MMO
45197754^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130549913^|^13022082^|^9132124^|^20170222^|^T12^|^T1235^|^T1236^|^T1237^|^30549883^|^911508^|^1223239^|^8690^|^8704^|^8760^|^20180206^|^20201230^|^1461200001309003249109397810615603^|^I^|^rg^|^MMC^|^19990225^|^8705^|^fo^|^abc^|^98^|^fn^|^MMO
45197755^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130549914^|^13022083^|^9132125^|^20170619^|^T12^|^T1235^|^T1236^|^T1237^|^30549884^|^911509^|^1223240^|^8691^|^8705^|^8761^|^20180830^|^20201230^|^1461200001309003249109397810615604^|^B^|^rg^|^MMC^|^19820325^|^8706^|^fo^|^abc^|^98^|^fn^|^MMC
45197756^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130549915^|^13022084^|^9132126^|^20161123^|^T12^|^T1235^|^T1236^|^T1237^|^30549885^|^911510^|^1223241^|^8692^|^8706^|^8762^|^20180508^|^20201230^|^1461200001309003249109397810615605^|^B^|^rg^|^MMC^|^20100712^|^8707^|^fo^|^abc^|^98^|^fn^|^MMO
45197757^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130549916^|^13022085^|^9132127^|^20160403^|^T12^|^T1235^|^T1236^|^T1237^|^30549886^|^911511^|^1223242^|^8693^|^8707^|^8763^|^20180716^|^20201230^|^1461200001309003249109397810615606^|^RG^|^rg^|^MMC^|^20040817^|^8708^|^fo^|^abc^|^96^|^fn^|^MMC
45197758^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130549917^|^13022086^|^9132128^|^20170501^|^T12^|^T1235^|^T1236^|^T1237^|^30549887^|^911512^|^1223243^|^8694^|^8708^|^8764^|^20180205^|^20201230^|^1461200001309003249109397810615607^|^I^|^rg^|^MMO^|^20020213^|^8709^|^fo^|^abc^|^96^|^fn^|^MMC
45197759^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130549918^|^13022087^|^9132129^|^20170208^|^T12^|^T1235^|^T1236^|^T1237^|^30549888^|^911513^|^1223244^|^8695^|^8709^|^8765^|^20180104^|^20201230^|^1461200001309003249109397810615608^|^RG^|^rg^|^MMO^|^19831231^|^8710^|^fo^|^abc^|^96^|^fn^|^MMC
45197760^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130549919^|^13022088^|^9132130^|^20161017^|^T12^|^T1235^|^T1236^|^T1237^|^30549889^|^911514^|^1223245^|^8696^|^8710^|^8766^|^20181007^|^20201230^|^1461200001309003249109397810615609^|^B^|^rg^|^MMC^|^20100522^|^8711^|^fo^|^abc^|^98^|^fn^|^MMC
45197761^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130549920^|^13022089^|^9132131^|^20170716^|^T12^|^T1235^|^T1236^|^T1237^|^30549890^|^911515^|^1223246^|^8697^|^8711^|^8767^|^20180126^|^20201230^|^1461200001309003249109397810615610^|^B^|^rg^|^MMO^|^20060511^|^8712^|^fo^|^abc^|^96^|^fn^|^MMC
45197762^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130549921^|^13022090^|^9132132^|^20170409^|^T12^|^T1235^|^T1236^|^T1237^|^30549891^|^911516^|^1223247^|^8698^|^8712^|^8768^|^20180518^|^20201230^|^1461200001309003249109397810615611^|^RG^|^rg^|^MMO^|^19951118^|^8713^|^fo^|^adc^|^96^|^fn^|^MMC
45197763^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130549922^|^13022091^|^9132133^|^20170413^|^T12^|^T1235^|^T1236^|^T1237^|^30549892^|^911517^|^1223248^|^8699^|^8713^|^8769^|^20180109^|^20201230^|^1461200001309003249109397810615612^|^RG^|^rg^|^MMC^|^20020916^|^8714^|^fo^|^abc^|^98^|^fn^|^MMC
45197764^|^0^|^0^|^0^|^0^|^1^|^ORG^|^1130549923^|^13022092^|^9132134^|^20170114^|^T12^|^T1235^|^T1236^|^T1237^|^30549893^|^911518^|^1223249^|^8700^|^8714^|^8770^|^20180113^|^20201230^|^1461200001309003249109397810615613^|^B^|^rg^|^MMC^|^20000123^|^8715^|^fo^|^abc^|^98^|^fn^|^MMC
45197765^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130549924^|^13022093^|^9132135^|^20170203^|^T12^|^T1235^|^T1236^|^T1237^|^30549894^|^911519^|^1223250^|^8701^|^8715^|^8771^|^20180313^|^20201230^|^1461200001309003249109397810615614^|^I^|^rg^|^MMO^|^19990427^|^8716^|^fo^|^adc^|^98^|^fn^|^MMO
45197766^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130549925^|^13022094^|^9132136^|^20170521^|^T12^|^T1235^|^T1236^|^T1237^|^30549895^|^911520^|^1223251^|^8702^|^8716^|^8772^|^20180508^|^20201230^|^1461200001309003249109397810615615^|^I^|^rg^|^MMO^|^20030808^|^8717^|^fo^|^adc^|^98^|^fn^|^MMO
45197767^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130549926^|^13022095^|^9132137^|^20160516^|^T12^|^T1235^|^T1236^|^T1237^|^30549896^|^911521^|^1223252^|^8703^|^8717^|^8773^|^20180614^|^20201230^|^1461200001309003249109397810615616^|^I^|^rg^|^MMO^|^20061019^|^8718^|^fo^|^adc^|^98^|^fn^|^MMC
45197768^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130549927^|^13022096^|^9132138^|^20170326^|^T12^|^T1235^|^T1236^|^T1237^|^30549897^|^911522^|^1223253^|^8704^|^8718^|^8774^|^20180207^|^20201230^|^1461200001309003249109397810615617^|^RG^|^rg^|^MMC^|^19920212^|^8719^|^fo^|^adc^|^96^|^fn^|^MMO
45197769^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130549928^|^13022097^|^9132139^|^20170410^|^T12^|^T1235^|^T1236^|^T1237^|^30549898^|^911523^|^1223254^|^8705^|^8719^|^8775^|^20180905^|^20201230^|^1461200001309003249109397810615618^|^I^|^rg^|^MMC^|^19910708^|^8720^|^fo^|^adc^|^96^|^fn^|^MMO
45197770^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130549929^|^13022098^|^9132140^|^20170712^|^T12^|^T1235^|^T1236^|^T1237^|^30549899^|^911524^|^1223255^|^8706^|^8720^|^8776^|^20180414^|^20201230^|^1461200001309003249109397810615619^|^I^|^rg^|^MMO^|^19920725^|^8721^|^fo^|^adc^|^96^|^fn^|^MMC
45197771^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130549930^|^13022099^|^9132141^|^20170320^|^T12^|^T1235^|^T1236^|^T1237^|^30549900^|^911525^|^1223256^|^8707^|^8721^|^8777^|^20180921^|^20201230^|^1461200001309003249109397810615620^|^B^|^rg^|^MMO^|^20030322^|^8722^|^fo^|^adc^|^96^|^fn^|^MMO
45197772^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130549931^|^13022100^|^9132142^|^20161025^|^T12^|^T1235^|^T1236^|^T1237^|^30549901^|^911526^|^1223257^|^8708^|^8722^|^8778^|^20180909^|^20201230^|^1461200001309003249109397810615621^|^B^|^rg^|^MMC^|^19950417^|^8723^|^fo^|^abc^|^98^|^fn^|^MMC
